receive_ts,packet_ts,seqnr,sync status,TEC status,missed frames,channel,numsens,wavelength 1,wavelength 2,extra1,extra2,extra3,extra4,extra5,extra6
receive_ts, packet_ts, seqnr, sync status, TEC status, missed frames, channel, numsens, wavelength 1, wavelength 2, wavelength 3, wavelength 4, wavelength 5, wavelength 6, wavelength 7, wavelength 8
18Oct2024T114136.428, 447719333, 59013, 1, 1, 0, 1, 2, 1545.015503, 1549.778351, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447720333, 59014, 1, 1, 0, 1, 2, 1545.014954, 1549.782745, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447721333, 59015, 1, 1, 0, 1, 2, 1545.015228, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447722333, 59016, 1, 1, 0, 1, 2, 1545.015503, 1549.778351, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447723333, 59017, 1, 1, 0, 1, 2, 1545.014954, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447724333, 59018, 1, 1, 0, 1, 2, 1545.015503, 1549.778351, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447725333, 59019, 1, 1, 0, 1, 2, 1545.014404, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447726333, 59020, 1, 1, 0, 1, 2, 1545.014954, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447727333, 59021, 1, 1, 0, 1, 2, 1545.015228, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.428, 447728333, 59022, 1, 1, 0, 1, 2, 1545.015503, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.430, 447729333, 59023, 1, 1, 0, 1, 2, 1545.014404, 1549.782745, 0, 0, 0, 0, 0, 0
18Oct2024T114136.430, 447730333, 59024, 1, 1, 0, 1, 2, 1545.015503, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.433, 447731333, 59025, 1, 1, 0, 1, 2, 1545.015503, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.433, 447732333, 59026, 1, 1, 0, 1, 2, 1545.014404, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.435, 447733333, 59027, 1, 1, 0, 1, 2, 1545.014954, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.435, 447734333, 59028, 1, 1, 0, 1, 2, 1545.015228, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.436, 447735333, 59029, 1, 1, 0, 1, 2, 1545.015228, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.436, 447736333, 59030, 1, 1, 0, 1, 2, 1545.014954, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.439, 447737333, 59031, 1, 1, 0, 1, 2, 1545.015228, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.439, 447738333, 59032, 1, 1, 0, 1, 2, 1545.014954, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.441, 447739333, 59033, 1, 1, 0, 1, 2, 1545.015503, 1549.778076, 0, 0, 0, 0, 0, 0
18Oct2024T114136.441, 447740333, 59034, 1, 1, 0, 1, 2, 1545.014130, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.443, 447741333, 59035, 1, 1, 0, 1, 2, 1545.014954, 1549.781097, 0, 0, 0, 0, 0, 0
18Oct2024T114136.443, 447742333, 59036, 1, 1, 0, 1, 2, 1545.014954, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.445, 447743333, 59037, 1, 1, 0, 1, 2, 1545.014954, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.445, 447744333, 59038, 1, 1, 0, 1, 2, 1545.014404, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.446, 447745333, 59039, 1, 1, 0, 1, 2, 1545.014954, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.446, 447746333, 59040, 1, 1, 0, 1, 2, 1545.014954, 1549.781647, 0, 0, 0, 0, 0, 0
18Oct2024T114136.449, 447747333, 59041, 1, 1, 0, 1, 2, 1545.014404, 1549.781921, 0, 0, 0, 0, 0, 0
18Oct2024T114136.449, 447748333, 59042, 1, 1, 0, 1, 2, 1545.014954, 1549.781921, 0, 0, 0, 0, 0, 0
